Precio Unitario,Cantidad en Inventario,Velocidad de Rotación,Volumen (m³),Costo de Almacenamiento,peso
18.24,384,22.4,2.46,944.64,4.11
439.25,334,28.3,3.77,1259.18,2.94
101.7,152,23.6,3.02,459.04,11.15
750.9,323,2.5,1.11,358.53,8.3
915.4,239,44.1,4.9,1171.1,3.63
439.68,115,22.3,3.79,435.85,5.0
266.12,319,29.5,6.95,2217.05,14.52
440.06,369,7.0,8.18,3018.42,12.81
726.21,94,0.3,5.45,512.3,13.26
18.96,483,12.3,0.33,159.39,7.17
593.56,48,35.3,6.19,297.12,9.55
617.16,191,5.0,0.56,106.96,5.96
641.31,462,45.5,6.17,2850.54,1.63
249.6,12,10.8,6.85,82.2,6.32
716.91,156,10.3,1.99,310.44,9.11
100.48,172,9.2,8.2,1410.4,4.66
207.28,477,0.8,9.11,4345.47,12.8
878.7,427,38.6,8.13,3471.51,2.69
741.34,401,43.8,3.06,1227.06,5.82
23.61,296,30.7,5.87,1737.52,2.31
255.89,177,9.5,9.15,1619.55,6.37
222.26,341,14.3,3.21,1094.61,1.08
278.1,57,23.8,8.2,467.4,4.45
255.08,343,47.7,0.1,34.3,6.31
71.9,340,12.4,0.05,17.0,7.43
464.35,448,36.6,7.6,3404.8,8.38
735.41,203,22.0,7.62,1546.86,4.49
610.66,185,15.0,7.89,1459.65,8.08
676.14,121,22.9,9.3,1125.3,7.88
90.34,226,3.7,1.19,268.94,5.08
951.98,202,40.0,2.33,470.66,12.54
840.11,330,12.2,9.04,2983.2,8.41
807.04,363,36.3,1.78,646.14,5.32
824.75,380,3.5,6.83,2595.4,14.24
933.38,454,47.8,5.31,2410.74,12.75
548.81,356,9.7,0.84,299.04,14.75
208.28,216,44.1,2.86,617.76,10.54
620.62,460,40.5,5.21,2396.6,5.98
745.45,43,48.4,8.52,366.36,4.57
740.54,375,23.9,7.08,2655.0,10.12
526.23,23,36.4,6.22,143.06,14.72
77.77,155,18.6,4.97,770.35,9.59
377.4,186,9.3,2.99,556.14,13.28
921.56,249,22.2,1.2,298.8,5.27
588.6,237,8.4,4.1,971.7,6.4
542.95,293,49.1,0.29,84.97,13.64
276.16,134,4.9,2.12,284.08,11.47
374.76,321,29.5,4.33,1389.93,14.73
896.39,390,31.4,4.19,1634.1,11.73
669.8,434,27.0,0.45,195.3,7.0
789.51,22,33.1,5.89,129.58,8.2
459.8,361,5.9,5.5,1985.5,13.56
633.94,88,27.8,0.79,69.52,8.5
255.9,153,14.4,9.43,1442.79,4.2
708.41,125,47.0,1.0,125.0,6.82
433.33,79,38.1,8.55,675.45,7.99
448.12,346,48.6,0.01,3.46,1.9
652.83,456,2.0,8.82,4021.92,11.28
936.92,51,14.3,0.21,10.71,2.09
73.37,216,9.9,7.58,1637.28,6.37
826.5,176,0.7,3.62,637.12,12.17
299.46,358,12.2,7.38,2642.04,7.28
449.48,253,34.0,4.02,1017.06,12.71
31.69,454,11.6,0.72,326.88,5.46
308.04,246,25.5,7.68,1889.28,14.39
507.6,227,44.4,0.72,163.44,3.54
65.61,106,34.7,9.22,977.32,1.05
496.18,193,19.8,0.52,100.36,13.15
927.84,316,18.7,4.8,1516.8,11.41
114.34,302,22.8,7.23,2183.46,3.86
766.8,36,8.9,3.94,141.84,14.78
415.57,442,31.7,2.18,963.56,7.78
658.62,204,18.3,7.59,1548.36,14.29
267.63,422,42.6,7.85,3312.7,7.82
167.9,267,37.9,9.23,2464.41,7.34
168.86,268,30.6,3.77,1010.36,7.01
79.79,170,18.3,5.07,861.9,5.36
193.79,498,10.6,3.64,1812.72,8.24
667.58,39,38.8,2.58,100.62,7.06
882.87,455,24.4,7.51,3417.05,1.03
815.98,139,11.3,3.4,472.6,4.28
688.28,292,9.8,4.29,1252.68,3.59
119.33,52,8.4,4.04,210.08,13.08
296.3,287,38.9,7.13,2046.31,9.18
316.71,289,11.5,9.18,2653.02,11.57
257.46,141,26.4,6.67,940.47,14.37
519.86,146,22.6,4.72,689.12,9.84
540.2,425,29.0,7.79,3310.75,14.75
363.32,314,43.9,6.41,2012.74,5.02
360.25,184,43.4,0.62,114.08,3.2
830.27,152,22.6,0.97,147.44,6.35
791.4,201,0.9,0.39,78.39,7.33
314.72,128,21.4,4.57,584.96,13.48
914.65,287,30.3,8.26,2370.62,8.62
953.29,311,27.9,3.14,976.54,4.74
333.48,253,32.6,3.85,974.05,11.27
360.88,489,7.8,9.1,4449.9,7.83
510.58,266,32.4,8.37,2226.42,2.85
941.71,188,9.2,6.65,1250.2,8.86
877.56,386,37.6,2.68,1034.48,13.72
111.54,230,17.0,1.18,271.4,12.72
398.8,271,35.5,0.17,46.07,9.01
557.84,259,2.5,1.08,279.72,5.97
508.1,299,20.5,2.93,876.07,1.76
201.92,415,35.3,5.52,2290.8,7.31
860.23,198,11.4,0.65,128.7,11.41
680.17,323,39.8,1.37,442.51,5.72
839.53,56,31.6,1.82,101.92,3.91
860.18,319,29.4,6.32,2016.08,14.01
750.87,203,17.7,6.16,1250.48,12.41
444.82,271,24.2,5.51,1493.21,9.75
614.44,109,29.9,2.51,273.59,2.48
168.76,116,23.7,3.72,431.52,2.6
676.91,92,34.9,0.98,90.16,2.0
187.46,138,21.7,2.27,313.26,9.44
697.01,422,10.2,8.98,3789.56,2.18
237.3,303,10.8,9.8,2969.4,12.72
126.38,57,0.4,6.48,369.36,14.9
173.63,50,15.1,9.17,458.5,5.81
11.97,498,37.5,6.43,3202.14,7.08
721.55,71,39.7,0.34,24.14,10.82
735.08,399,10.2,9.97,3978.03,14.09
519.78,402,48.0,1.0,402.0,13.46
169.75,82,25.2,6.83,560.06,1.34
92.72,372,45.9,2.54,944.88,2.95
28.94,105,35.4,3.93,412.65,11.44
174.09,88,36.1,6.46,568.48,10.49
891.95,2,4.3,4.37,8.74,2.43
249.12,360,11.1,2.51,903.6,7.78
360.73,84,0.5,3.35,281.4,11.82
114.29,482,35.8,3.42,1648.44,3.67
230.14,43,17.3,9.59,412.37,13.13
524.03,154,39.4,7.99,1230.46,1.27
611.68,327,17.0,4.59,1500.93,11.84
252.9,422,41.0,2.01,848.22,9.43
67.15,94,6.6,8.11,762.34,5.07
397.12,298,8.8,1.58,470.84,10.95
241.86,133,17.1,2.11,280.63,11.84
227.36,395,20.5,3.67,1449.65,14.04
960.26,65,17.5,8.8,572.0,5.83
620.14,290,38.2,1.33,385.7,10.45
561.31,376,4.9,1.23,462.48,9.24
421.62,257,17.6,4.94,1269.58,8.12
434.65,467,41.9,2.77,1293.59,13.41
545.5,386,3.4,5.69,2196.34,0.55
699.47,213,47.1,4.52,962.76,4.59
705.12,148,49.3,4.36,645.28,8.31
179.98,61,4.5,1.13,68.93,3.09
505.11,471,14.6,1.42,668.82,13.66
417.84,149,18.7,8.21,1223.29,9.89
871.82,88,38.8,8.86,779.68,7.43
635.1,324,29.8,2.35,761.4,12.31
537.18,383,32.3,1.14,436.62,7.04
124.24,396,37.9,0.54,213.84,8.6
609.58,278,6.0,6.09,1693.02,0.54
126.03,404,41.7,7.16,2892.64,5.8
343.83,82,35.3,3.73,305.86,2.51
151.41,129,28.9,6.8,877.2,10.5
695.15,286,44.5,7.13,2039.18,7.45
214.19,382,35.0,9.35,3571.7,4.88
397.94,353,10.2,0.66,232.98,7.28
896.72,280,21.5,1.93,540.4,3.54
212.27,270,24.8,0.69,186.3,13.91
512.73,292,2.9,8.68,2534.56,1.28
425.08,453,47.7,7.93,3592.29,13.05
27.94,203,6.5,5.75,1167.25,7.91
794.83,24,34.9,0.85,20.4,9.47
78.36,444,25.4,2.74,1216.56,4.89
479.51,351,1.4,2.98,1045.98,14.52
565.07,311,46.2,5.61,1744.71,4.59
632.14,461,42.6,2.59,1193.99,9.04
691.75,208,26.3,0.74,153.92,14.9
260.74,280,11.5,7.31,2046.8,13.28
19.88,205,6.2,3.0,615.0,8.28
726.21,152,18.2,4.53,688.56,14.86
540.3,438,12.8,1.29,565.02,10.67
837.76,26,25.4,8.03,208.78,3.53
823.17,194,48.3,5.66,1098.04,6.38
844.89,336,28.8,9.02,3030.72,5.35
490.24,422,44.5,4.96,2093.12,5.49
340.29,238,32.6,9.41,2239.58,11.53
793.64,321,23.8,8.92,2863.32,8.97
456.78,497,42.7,5.77,2867.69,1.05
191.61,75,23.6,9.34,700.5,13.22
856.42,435,43.4,3.24,1409.4,4.8
883.73,163,14.6,3.66,596.58,14.96
471.65,299,6.5,0.46,137.54,14.34
84.94,29,42.8,5.9,171.1,14.14
393.95,165,29.4,7.22,1191.3,12.26
805.5,337,44.5,7.74,2608.38,3.7
902.76,186,46.9,1.51,280.86,8.22
211.44,54,2.8,4.45,240.3,3.75
76.3,295,25.1,1.78,525.1,4.27
878.58,42,18.8,6.62,278.04,9.36
395.51,412,31.3,1.59,655.08,1.09
546.34,285,39.7,9.04,2576.4,14.56
968.39,427,14.1,2.31,986.37,13.82
75.9,387,27.9,2.92,1130.04,6.02
651.83,138,35.5,8.51,1174.38,7.97
83.36,187,6.8,4.59,858.33,7.26
381.71,490,40.7,0.25,122.5,13.29
805.78,398,30.3,4.95,1970.1,10.48
439.14,204,47.5,0.85,173.4,4.53
997.21,431,17.0,9.85,4245.35,6.98
563.47,42,5.5,5.89,247.38,6.72
327.95,350,25.4,2.57,899.5,14.41
227.91,416,4.4,5.64,2346.24,3.04
357.02,288,48.5,0.78,224.64,1.8
378.81,426,2.0,8.0,3408.0,13.27
78.03,416,37.7,9.25,3848.0,13.5
375.88,26,26.3,8.75,227.5,13.14
469.6,371,18.5,3.42,1268.82,7.91
725.51,385,3.4,3.26,1255.1,10.07
660.16,56,31.1,0.36,20.16,8.67
711.68,253,29.3,6.52,1649.56,1.51
18.28,122,14.1,5.35,652.7,9.14
225.49,106,45.5,4.6,487.6,0.7
665.07,130,15.3,9.08,1180.4,5.21
489.15,337,22.5,1.69,569.53,14.02
15.26,158,27.2,0.11,17.38,4.91
806.45,376,5.1,0.74,278.24,14.13
775.08,231,46.6,2.24,517.44,4.13
552.93,455,18.8,0.34,154.7,5.06
75.8,308,4.1,5.03,1549.24,9.61
768.85,91,19.4,3.15,286.65,11.54
587.88,393,30.1,1.81,711.33,7.77
784.14,22,25.7,7.5,165.0,13.29
754.23,290,34.8,2.05,594.5,1.08
804.97,110,2.9,6.88,756.8,13.87
522.83,49,14.3,3.5,171.5,3.35
148.92,129,41.0,5.12,660.48,13.32
674.45,73,4.1,9.34,681.82,6.31
624.27,340,42.8,0.38,129.2,12.57
744.83,53,4.7,5.01,265.53,10.24
178.18,467,41.7,8.55,3992.85,3.05
203.03,356,18.1,5.88,2093.28,13.81
891.51,380,30.6,2.78,1056.4,4.06
752.48,168,7.7,3.98,668.64,4.04
909.15,45,3.4,6.81,306.45,12.31
761.13,452,10.9,8.91,4027.32,2.04
601.18,393,6.5,0.42,165.06,3.72
657.59,105,15.7,0.72,75.6,7.8
890.24,150,25.8,3.26,489.0,12.54
583.02,146,29.5,2.34,341.64,2.64
636.07,204,39.5,2.66,542.64,8.44
164.91,362,32.8,2.22,803.64,10.81
479.18,299,30.5,1.97,589.03,12.98
719.23,167,20.6,1.31,218.77,14.07
278.23,201,23.7,9.34,1877.34,11.88
210.23,134,20.8,1.45,194.3,9.97
320.69,211,42.1,2.05,432.55,6.79
249.09,48,11.6,2.47,118.56,2.13
222.76,126,0.4,9.33,1175.58,10.79
430.6,239,32.6,7.56,1806.84,14.89
908.76,7,10.2,7.9,55.3,11.18
511.99,464,44.5,1.06,491.84,0.74
196.04,453,43.0,8.36,3787.08,7.7
86.2,272,3.9,4.09,1112.48,9.41
699.19,385,5.4,2.64,1016.4,10.5
388.97,371,24.8,5.76,2136.96,10.94
823.61,37,30.5,8.22,304.14,8.59
662.92,487,13.8,7.79,3793.73,3.74
798.28,211,35.9,8.9,1877.9,14.16
279.23,165,29.8,9.28,1531.2,10.6
695.44,125,16.3,2.39,298.75,3.93
271.42,337,1.4,4.24,1428.88,5.17
939.68,192,37.5,0.16,30.72,13.87
640.01,218,10.8,8.79,1916.22,13.37
331.27,214,41.7,1.55,331.7,6.37
276.82,62,21.1,8.62,534.44,1.06
199.02,328,28.9,3.3,1082.4,1.2
697.69,445,43.7,3.69,1642.05,4.62
226.53,381,43.2,0.4,152.4,9.62
599.35,161,18.6,3.28,528.08,8.97
271.99,66,10.5,8.88,586.08,9.69
665.35,286,38.8,0.27,77.22,10.9
816.79,239,21.7,4.07,972.73,0.78
780.24,20,9.7,0.32,6.4,2.02
763.24,188,45.2,3.72,699.36,5.71
195.85,82,10.0,1.73,141.86,2.75
97.5,363,1.4,2.53,918.39,1.59
701.96,202,1.1,8.78,1773.56,9.79
374.66,408,31.2,4.37,1782.96,12.32
438.02,132,33.1,2.75,363.0,11.41
40.84,37,15.6,5.9,218.3,12.35
266.98,132,16.1,1.43,188.76,10.15
43.34,77,17.0,2.6,200.2,11.16
880.39,89,34.0,5.47,486.83,4.44
250.96,461,3.0,2.38,1097.18,14.9
561.76,402,46.5,6.79,2729.58,3.16
48.59,253,11.2,4.92,1244.76,3.61
670.18,344,50.0,7.72,2655.68,4.69
329.8,194,8.7,9.48,1839.12,14.64
898.94,176,38.6,1.17,205.92,14.83
889.24,33,11.2,3.35,110.55,12.03
332.04,58,4.1,3.2,185.6,9.62
901.95,467,43.8,1.52,709.84,8.04
996.2,201,43.0,8.1,1628.1,14.57
827.16,28,20.2,7.6,212.8,10.59
846.42,35,35.1,4.85,169.75,14.2
256.52,487,27.9,5.38,2620.06,5.09
580.94,125,42.7,0.6,75.0,5.34
76.58,394,15.8,5.56,2190.64,12.89
103.97,321,26.2,7.92,2542.32,2.67
998.9,42,24.3,5.74,241.08,14.22
333.37,85,17.8,2.66,226.1,7.86
750.7,393,44.6,6.68,2625.24,13.93
808.6,188,8.4,3.62,680.56,5.38
859.44,111,7.6,5.45,604.95,10.88
997.65,271,28.9,4.88,1322.48,7.5
249.08,483,32.9,3.82,1845.06,9.59
49.95,441,9.8,7.19,3170.79,7.81
417.08,325,19.6,8.84,2873.0,14.52
138.78,105,47.3,0.06,6.3,10.54
32.2,406,12.4,9.34,3792.04,4.14
366.82,320,33.5,5.12,1638.4,13.69
785.9,41,37.0,7.01,287.41,4.76
570.52,215,22.5,8.56,1840.4,5.89
319.65,71,46.9,4.68,332.28,1.98
657.8,56,36.9,8.35,467.6,13.55
239.7,407,23.0,1.78,724.46,4.65
24.24,236,28.5,1.6,377.6,4.25
766.71,281,34.7,6.58,1848.98,13.84
627.51,475,29.7,8.7,4132.5,12.18
764.68,105,43.9,8.93,937.65,2.55
48.55,390,17.9,6.44,2511.6,11.66
838.75,375,15.1,5.26,1972.5,13.74
623.33,162,10.8,3.32,537.84,1.64
567.76,191,2.0,9.8,1871.8,12.47
628.37,9,2.2,3.2,28.8,8.44
865.79,60,43.5,7.44,446.4,10.2
591.07,381,34.0,5.32,2026.92,7.65
585.14,305,33.1,6.09,1857.45,10.62
990.77,225,30.8,3.94,886.5,0.99
759.16,307,42.5,9.65,2962.55,11.56
447.87,188,24.1,5.72,1075.36,0.98
710.32,70,43.5,9.38,656.6,7.1
395.34,293,18.0,0.09,26.37,2.69
236.59,287,46.3,5.73,1644.51,12.44
600.88,482,35.0,7.17,3455.94,5.05
928.9,169,12.9,7.45,1259.05,7.08
929.85,62,28.2,9.05,561.1,6.72
348.49,349,26.7,0.05,17.45,11.7
532.4,442,7.0,0.01,4.42,7.48
219.52,14,29.6,4.73,66.22,11.94
995.67,164,15.8,0.3,49.2,1.57
981.31,420,2.7,9.75,4095.0,3.28
653.01,245,47.4,2.23,546.35,8.5
806.37,335,32.1,4.73,1584.55,14.23
717.95,8,43.9,0.62,4.96,1.58
597.23,154,33.8,5.23,805.42,1.12
62.81,36,17.9,3.81,137.16,2.77
460.22,48,25.7,0.46,22.08,9.8
678.04,85,33.8,3.36,285.6,6.29
680.76,28,48.0,3.92,109.76,12.47
379.39,196,12.8,9.9,1940.4,1.54
942.28,446,43.8,2.09,932.14,3.35
175.68,208,46.2,5.45,1133.6,4.85
505.36,470,33.6,9.87,4638.9,9.59
693.98,204,46.6,7.92,1615.68,10.44
700.16,464,20.0,9.93,4607.52,2.3
652.15,307,47.7,9.68,2971.76,14.19
282.54,104,35.2,4.9,509.6,5.45
164.64,230,2.2,6.97,1603.1,10.84
639.58,426,45.4,1.11,472.86,8.1
603.31,101,24.3,4.42,446.42,3.73
187.56,29,23.1,8.09,234.61,12.77
708.09,127,28.4,5.06,642.62,12.36
460.62,338,7.6,7.03,2376.14,6.24
671.08,10,23.5,7.46,74.6,9.03
838.99,106,41.6,2.54,269.24,4.24
178.03,167,0.9,8.76,1462.92,10.5
28.95,466,13.7,4.6,2143.6,4.98
781.31,257,0.2,2.11,542.27,12.74
613.6,295,20.8,8.66,2554.7,3.65
702.64,277,36.4,4.18,1157.86,0.71
839.77,65,40.0,7.51,488.15,4.39
804.78,271,47.3,5.48,1485.08,3.27
961.31,388,30.5,3.82,1482.16,7.87
540.58,188,12.8,8.1,1522.8,3.45
493.61,317,46.2,5.85,1854.45,11.57
407.87,404,38.8,3.91,1579.64,4.0
162.15,138,28.8,1.1,151.8,10.75
576.88,343,34.8,8.96,3073.28,8.89
284.24,105,46.2,0.36,37.8,14.8
922.09,34,35.6,8.63,293.42,15.0
587.36,380,18.5,3.61,1371.8,13.11
596.91,110,35.7,6.4,704.0,11.52
361.38,432,2.1,9.22,3983.04,6.1
61.47,33,19.4,1.53,50.49,11.42
41.43,354,20.4,5.67,2007.18,14.37
429.1,231,8.4,7.65,1767.15,0.84
93.72,317,1.3,7.58,2402.86,8.3
610.78,266,6.8,5.26,1399.16,3.66
882.16,182,32.8,6.25,1137.5,8.59
884.09,340,40.1,7.58,2577.2,7.26
662.45,65,49.4,8.41,546.65,8.85
219.12,333,17.4,7.62,2537.46,8.49
864.37,1,30.0,3.55,3.55,14.42
887.23,133,46.9,9.97,1326.01,8.51
204.69,80,8.4,4.35,348.0,12.77
740.05,271,35.9,0.25,67.75,5.14
293.65,241,37.8,3.63,874.83,6.85
804.61,28,4.5,1.29,36.12,7.32
997.27,223,43.1,1.22,272.06,4.54
39.73,23,40.7,2.82,64.86,6.01
898.39,496,1.8,0.54,267.84,9.18
626.4,109,4.6,6.89,751.01,8.91
973.65,107,2.6,0.75,80.25,9.73
470.36,145,16.8,2.04,295.8,5.6
848.91,369,25.5,0.94,346.86,5.08
71.77,354,26.7,0.64,226.56,9.37
341.93,397,13.5,2.68,1063.96,2.43
76.35,398,45.6,5.72,2276.56,4.17
975.59,139,18.5,9.65,1341.35,1.11
818.8,284,2.4,8.76,2487.84,1.55
854.02,298,15.1,8.76,2610.48,4.03
938.59,480,26.6,1.77,849.6,0.78
94.25,99,20.5,2.66,263.34,4.06
391.74,317,13.8,0.77,244.09,10.0
80.32,123,6.7,7.79,958.17,1.39
218.69,320,41.0,0.71,227.2,6.83
237.07,287,49.8,5.57,1598.59,13.74
474.42,81,16.5,2.49,201.69,11.97
275.88,495,19.1,2.44,1207.8,4.93
109.97,457,30.9,9.91,4528.87,13.91
175.82,10,36.0,7.57,75.7,5.28
155.8,8,19.7,8.37,66.96,1.55
973.35,405,45.3,5.72,2316.6,14.91
761.7,205,28.0,8.71,1785.55,13.12
968.08,315,22.6,6.46,2034.9,7.26
445.34,434,32.4,9.46,4105.64,10.16
285.58,197,47.6,2.82,555.54,10.23
800.31,198,39.7,5.96,1180.08,3.32
332.99,30,2.1,6.9,207.0,3.4
306.39,479,16.7,3.94,1887.26,7.31
240.18,401,23.6,8.8,3528.8,13.72
138.38,459,15.8,9.8,4498.2,0.64
263.9,20,35.0,4.94,98.8,11.85
361.77,48,41.3,3.91,187.68,1.33
677.25,457,36.6,4.72,2157.04,7.43
71.94,130,49.5,8.53,1108.9,9.75
218.4,293,13.7,6.46,1892.78,10.46
810.93,385,43.8,0.46,177.1,1.35
155.45,132,38.4,5.43,716.76,6.57
349.22,356,18.2,0.18,64.08,8.97
866.01,54,36.7,7.79,420.66,1.46
163.38,378,5.3,3.29,1243.62,2.46
91.91,281,39.5,4.73,1329.13,10.12
489.69,387,26.7,7.99,3092.13,8.06
309.4,265,14.7,0.47,124.55,2.85
567.77,470,32.8,1.59,747.3,8.26
805.77,215,32.1,3.99,857.85,13.73
145.78,460,10.6,2.31,1062.6,0.73
584.89,458,1.6,3.39,1552.62,9.82
510.45,290,21.7,9.98,2894.2,1.57
152.64,43,28.5,8.26,355.18,0.59
627.76,74,43.8,8.84,654.16,2.68
280.9,350,46.4,9.37,3279.5,6.63
492.96,278,26.5,3.42,950.76,12.13
91.45,326,37.7,2.98,971.48,4.59
464.99,242,22.0,2.35,568.7,9.57
313.4,130,37.3,8.3,1079.0,6.46
824.16,350,10.3,6.8,2380.0,3.9
66.41,194,18.6,2.37,459.78,7.96
424.42,32,31.7,3.78,120.96,12.06
463.85,106,1.0,5.07,537.42,12.57
727.76,400,36.2,5.29,2116.0,12.77
578.54,204,41.8,8.89,1813.56,5.41
670.54,1,20.0,3.81,3.81,12.01
779.28,245,22.5,9.09,2227.05,3.58
863.58,72,42.6,4.42,318.24,11.21
320.74,432,38.8,7.47,3227.04,14.25
542.64,306,14.5,9.3,2845.8,0.7
841.71,397,16.3,9.08,3604.76,6.89
989.56,15,34.0,0.58,8.7,9.89
890.62,53,28.2,2.06,109.18,10.68
377.75,428,8.2,4.77,2041.56,3.05
203.21,8,15.6,4.32,34.56,14.6
494.5,330,45.0,6.41,2115.3,9.42
744.23,46,34.4,9.45,434.7,2.88
497.64,325,49.3,1.13,367.25,0.8
488.35,114,38.4,4.52,515.28,11.86
839.85,147,47.1,1.93,283.71,1.66
367.79,495,10.9,8.94,4425.3,2.55
861.2,166,38.6,9.65,1601.9,8.84
412.74,379,1.1,4.79,1815.41,9.25
334.95,139,33.6,1.05,145.95,10.46
459.45,117,23.5,7.86,919.62,6.21
764.82,299,17.4,6.97,2084.03,11.72
134.74,276,43.1,3.55,979.8,14.63
204.46,404,42.7,8.88,3587.52,4.43
951.93,277,1.2,9.76,2703.52,10.69
183.74,338,30.5,5.58,1886.04,13.96
572.05,313,18.5,5.66,1771.58,10.45
583.52,178,20.8,2.98,530.44,10.38
494.73,330,41.6,5.85,1930.5,3.74
648.3,354,15.6,4.4,1557.6,8.26
237.53,154,47.2,3.03,466.62,8.66
557.14,414,9.1,0.68,281.52,10.65
378.45,201,33.2,2.53,508.53,14.95
665.05,366,33.6,1.99,728.34,0.99
149.81,115,12.7,5.42,623.3,1.45
575.17,159,16.3,6.02,957.18,1.63
193.42,42,41.8,6.09,255.78,11.27
285.86,247,38.1,3.89,960.83,2.48
226.52,68,16.5,4.22,286.96,9.53
191.01,445,26.7,8.34,3711.3,5.21
827.45,445,3.2,4.77,2122.65,7.13
292.85,326,10.5,9.88,3220.88,3.63
927.85,334,24.3,4.4,1469.6,13.06
970.23,196,4.4,6.5,1274.0,9.0
575.55,90,42.2,0.51,45.9,14.2
151.57,111,35.9,6.54,725.94,8.83
380.8,368,47.2,8.52,3135.36,2.3
799.75,359,34.7,9.43,3385.37,2.98
373.72,145,47.0,9.97,1445.65,14.84
96.15,275,27.8,2.83,778.25,11.02
561.22,179,30.1,5.76,1031.04,1.21
846.67,241,48.9,4.51,1086.91,10.7
797.97,326,32.1,5.64,1838.64,6.48
183.37,319,1.6,1.58,504.02,4.95
676.04,477,36.2,8.56,4083.12,2.73
228.3,331,45.3,9.1,3012.1,12.68
226.03,464,39.8,4.5,2088.0,1.43
875.33,414,29.2,2.81,1163.34,4.7
257.17,153,33.6,1.42,217.26,4.94
270.61,104,49.5,6.84,711.36,2.83
10.65,75,4.6,3.13,234.75,7.87
871.96,128,33.4,9.1,1164.8,0.67
794.67,199,14.2,6.71,1335.29,4.86
631.06,154,32.0,6.46,994.84,14.04
752.76,56,30.4,5.6,313.6,5.0
160.53,278,7.8,0.47,130.66,5.73
463.74,345,10.4,9.32,3215.4,7.36
357.71,19,31.1,6.28,119.32,8.64
102.84,159,6.5,9.94,1580.46,12.23
491.27,26,13.3,5.38,139.88,3.26
921.53,426,41.8,7.1,3024.6,13.14
49.66,169,16.4,0.57,96.33,11.48
298.55,484,24.5,6.32,3058.88,10.98
215.47,23,47.1,7.65,175.95,1.76
245.77,47,11.4,7.79,366.13,0.81
909.35,13,19.5,7.7,100.1,9.11
473.39,217,30.4,2.27,492.59,13.02
471.64,322,37.8,9.75,3139.5,8.97
762.97,194,45.1,9.95,1930.3,3.59
162.95,144,45.8,0.77,110.88,1.81
492.39,73,38.9,9.37,684.01,10.64
435.69,156,11.5,2.9,452.4,10.97
600.94,77,1.3,6.9,531.3,3.0
999.56,419,19.3,3.39,1420.41,0.91
771.75,169,7.2,9.68,1635.92,6.42
403.89,461,35.5,1.02,470.22,8.95
829.28,287,33.1,4.98,1429.26,10.74
179.0,85,2.3,4.29,364.65,12.24
40.16,416,41.8,3.27,1360.32,9.35
212.4,182,12.5,6.46,1175.72,2.11
347.01,482,21.7,1.32,636.24,10.4
515.47,456,33.4,7.17,3269.52,14.77
618.98,315,21.5,9.81,3090.15,13.63
911.5,297,22.1,8.05,2390.85,13.14
514.76,112,3.4,8.6,963.2,4.88
506.26,450,20.1,3.6,1620.0,11.39
59.74,230,38.3,3.26,749.8,12.84
44.56,96,45.8,5.18,497.28,10.34
555.65,438,20.7,0.47,205.86,4.13
443.8,168,21.2,9.45,1587.6,14.33
840.79,378,35.2,1.45,548.1,7.04
169.07,156,47.1,9.03,1408.68,2.38
34.72,421,13.4,0.84,353.64,2.09
454.55,105,22.1,8.23,864.15,9.89
245.1,193,39.8,1.53,295.29,6.85
59.12,489,30.5,0.39,190.71,1.87
727.35,330,5.6,7.2,2376.0,11.24
120.48,439,31.4,2.81,1233.59,12.09
612.24,132,9.4,7.15,943.8,11.02
288.24,355,25.6,5.56,1973.8,3.43
181.76,382,26.5,1.1,420.2,10.5
385.95,138,43.8,9.32,1286.16,0.66
803.43,431,23.2,4.53,1952.43,4.92
398.17,331,14.0,7.35,2432.85,6.28
753.26,270,11.6,5.02,1355.4,12.61
134.23,38,43.7,6.05,229.9,6.16
775.04,396,8.6,3.03,1199.88,0.66
244.56,45,21.4,2.01,90.45,5.61
680.62,401,9.4,5.43,2177.43,7.73
570.12,464,38.7,4.41,2046.24,14.26
929.85,163,23.8,3.91,637.33,14.14
393.45,450,17.6,6.73,3028.5,3.12
75.5,331,18.1,6.91,2287.21,3.18
28.96,253,42.6,0.47,118.91,2.87
828.59,169,27.7,3.39,572.91,11.94
529.49,451,35.9,4.12,1858.12,0.59
777.49,285,44.9,0.98,279.3,2.34
242.08,274,45.1,2.37,649.38,8.3
351.63,20,16.5,0.53,10.6,4.09
39.8,239,47.6,9.96,2380.44,1.84
961.88,270,1.3,7.37,1989.9,5.72
671.19,418,18.9,0.88,367.84,4.48
933.87,433,44.8,0.21,90.93,7.91
272.84,310,13.8,7.2,2232.0,14.7
615.35,31,13.7,4.4,136.4,2.3
681.71,314,15.2,7.87,2471.18,5.9
324.37,104,30.7,9.24,960.96,14.01
849.63,170,22.0,6.0,1020.0,13.21
947.69,186,36.4,1.88,349.68,6.22
886.01,128,44.8,7.82,1000.96,10.63
741.68,210,33.7,9.56,2007.6,1.77
284.69,414,10.3,5.81,2405.34,10.83
288.8,281,46.6,6.82,1916.42,14.61
963.73,447,13.3,3.38,1510.86,8.29
20.18,253,7.6,3.82,966.46,7.73
718.89,19,4.6,7.35,139.65,3.22
709.18,200,28.2,9.28,1856.0,9.69
626.46,220,5.8,6.29,1383.8,9.06
990.21,136,7.0,7.9,1074.4,9.95
318.76,223,15.1,1.72,383.56,0.88
346.57,3,14.2,2.13,6.39,8.46
88.15,451,30.3,5.33,2403.83,9.13
448.37,236,40.9,1.77,417.72,3.51
