Precio Unitario,Cantidad en Inventario,Velocidad de Rotación,Volumen (m³),Costo de Almacenamiento,peso
22.97,240,29.8,9.56,2294.4,5.25
114.77,380,7.0,8.8,3344.0,6.94
138.04,395,18.8,5.8,2291.0,7.1
70.76,360,13.9,4.45,1602.0,11.73
46.22,323,1.3,7.75,2503.25,6.93
70.82,471,0.5,7.4,3485.4,0.89
111.28,263,3.7,5.39,1417.57,10.8
11.27,407,19.5,0.88,358.16,13.33
92.52,189,17.1,9.26,1750.14,7.95
95.86,455,16.6,4.56,2074.8,8.93
99.28,366,1.1,3.64,1332.24,2.86
43.88,290,14.1,6.3,1827.0,3.7
109.97,362,27.7,6.74,2439.88,3.91
22.79,403,12.0,2.11,850.33,6.75
37.9,58,18.8,8.37,485.46,13.96
132.85,9,23.4,2.91,26.19,8.07
113.42,304,23.5,1.87,568.48,3.29
11.92,115,15.6,4.07,468.05,4.36
44.77,210,25.8,7.31,1535.1,6.07
40.02,41,11.8,9.65,395.65,9.54
47.91,304,26.7,8.09,2459.36,6.88
44.66,173,7.3,9.4,1626.2,6.19
18.75,234,8.5,1.41,329.94,8.69
74.25,281,1.7,0.72,202.32,4.01
112.58,372,23.9,5.58,2075.76,1.64
94.94,78,12.6,2.91,226.98,0.85
104.2,108,7.0,8.28,894.24,4.14
21.36,281,7.0,6.72,1888.32,1.83
143.21,403,27.1,9.71,3913.13,5.38
127.39,39,25.0,2.56,99.84,11.71
122.71,119,16.7,4.86,578.34,10.89
125.22,335,18.5,5.02,1681.7,9.36
140.58,336,14.3,2.4,806.4,12.86
86.2,27,11.8,5.91,159.57,4.59
38.04,104,27.5,4.44,461.76,13.33
96.35,74,3.9,4.47,330.78,6.29
114.0,191,12.6,3.63,693.33,6.31
113.31,324,10.4,0.18,58.32,6.38
83.0,499,15.0,5.23,2609.77,1.92
19.58,147,13.8,3.36,493.92,14.64
61.96,255,15.6,0.02,5.1,2.51
138.91,284,4.3,3.09,877.56,5.44
91.82,213,15.4,2.79,594.27,5.13
85.37,123,7.3,3.94,484.62,1.58
47.64,495,5.6,1.33,658.35,2.71
61.58,206,2.0,5.08,1046.48,1.15
135.35,417,22.9,6.93,2889.81,4.74
103.3,240,12.9,6.31,1514.4,13.07
120.23,394,18.8,8.04,3167.76,5.42
73.61,339,21.9,4.53,1535.67,2.29
98.23,286,20.4,5.2,1487.2,9.86
44.77,22,14.2,8.11,178.42,14.95
108.76,259,11.7,4.28,1108.52,3.87
69.86,357,11.3,7.02,2506.14,4.55
71.96,105,19.2,4.35,456.75,14.59
100.91,466,14.9,4.18,1947.88,3.09
141.08,459,25.5,7.6,3488.4,7.91
18.96,432,26.3,1.76,760.32,3.97
125.46,258,5.2,3.39,874.62,14.02
50.93,204,4.2,2.25,459.0,14.73
72.15,310,18.9,3.6,1116.0,12.31
13.07,262,9.1,2.31,605.22,5.06
52.15,107,0.7,5.8,620.6,6.35
80.37,251,26.7,7.98,2002.98,4.01
17.86,424,6.9,7.87,3336.88,13.42
78.75,492,27.9,3.65,1795.8,13.76
139.8,221,21.6,9.89,2185.69,6.57
24.76,379,22.9,5.94,2251.26,10.02
117.02,222,6.1,4.0,888.0,2.9
67.35,258,7.1,8.36,2156.88,6.81
101.72,201,15.7,7.3,1467.3,9.66
46.43,367,5.2,7.5,2752.5,6.09
32.33,258,9.2,1.97,508.26,5.69
32.46,349,9.7,4.69,1636.81,0.51
19.87,225,4.9,8.62,1939.5,12.16
35.99,202,6.2,5.05,1020.1,13.4
102.99,226,23.7,6.84,1545.84,14.56
133.44,236,5.1,5.88,1387.68,10.93
123.98,183,1.0,8.43,1542.69,8.46
105.92,200,18.9,2.85,570.0,4.4
25.46,357,29.3,5.76,2056.32,14.99
50.49,246,10.0,1.24,305.04,9.05
53.37,444,3.6,6.91,3068.04,10.38
44.99,353,17.2,7.32,2583.96,10.39
82.1,111,27.2,0.44,48.84,12.76
84.98,6,23.5,6.76,40.56,0.64
59.96,236,18.7,4.15,979.4,3.69
59.53,127,9.5,1.25,158.75,10.15
126.0,104,16.3,4.2,436.8,13.48
120.5,237,2.8,1.95,462.15,10.44
53.09,403,20.4,4.16,1676.48,6.5
137.93,480,21.8,3.85,1848.0,5.74
143.39,155,29.0,7.39,1145.45,11.2
55.74,257,7.9,7.74,1989.18,11.25
59.62,235,0.7,6.07,1426.45,9.3
80.79,289,16.4,0.24,69.36,4.73
141.76,40,21.2,9.31,372.4,13.91
132.68,288,23.7,6.87,1978.56,8.5
24.36,197,5.9,0.35,68.95,11.96
64.98,273,7.9,8.19,2235.87,3.61
87.47,382,15.4,2.01,767.82,5.49
80.44,264,10.0,5.8,1531.2,13.18
37.14,57,25.8,4.67,266.19,1.23
130.23,298,14.3,4.2,1251.6,7.93
104.77,98,24.0,8.9,872.2,7.48
127.31,137,17.5,4.38,600.06,11.39
130.23,376,23.2,0.76,285.76,4.59
114.77,87,10.0,9.47,823.89,3.68
71.49,419,25.0,9.21,3858.99,13.93
95.48,242,8.3,6.85,1657.7,8.79
32.45,199,16.4,4.68,931.32,2.02
104.31,463,6.5,0.94,435.22,3.3
35.1,437,14.3,7.91,3456.67,14.98
107.15,310,9.6,0.76,235.6,3.34
42.14,84,8.1,0.7,58.8,9.35
26.46,242,29.0,5.38,1301.96,6.59
33.14,281,4.9,1.61,452.41,13.34
10.28,323,23.6,0.09,29.07,11.45
110.62,252,29.5,4.24,1068.48,9.16
112.54,190,0.7,1.38,262.2,0.66
82.09,439,21.0,1.61,706.79,13.26
32.59,430,7.7,0.78,335.4,6.95
21.7,152,1.3,2.06,313.12,14.01
12.68,482,12.1,7.16,3451.12,7.69
33.2,302,28.1,8.09,2443.18,10.57
134.72,278,0.5,4.53,1259.34,1.5
43.82,139,17.7,5.07,704.73,11.3
59.6,176,15.1,0.34,59.84,5.4
24.75,8,26.2,0.7,5.6,5.59
41.13,295,2.6,2.58,761.1,2.22
82.69,235,20.5,5.44,1278.4,2.63
95.09,163,20.4,7.4,1206.2,3.19
44.35,49,20.1,6.05,296.45,5.26
18.08,302,28.3,3.93,1186.86,13.43
64.74,38,24.7,1.19,45.22,5.84
42.79,136,1.4,7.81,1062.16,11.0
40.74,310,14.2,3.64,1128.4,1.7
144.38,421,12.0,7.36,3098.56,9.07
96.28,219,9.4,5.13,1123.47,7.49
87.96,348,13.6,7.39,2571.72,14.68
68.21,296,11.6,9.07,2684.72,12.77
70.05,34,13.0,9.21,313.14,7.1
85.73,352,29.4,5.36,1886.72,11.74
107.5,79,2.8,5.12,404.48,3.3
108.3,236,27.7,2.66,627.76,8.65
34.04,383,14.5,9.36,3584.88,1.58
80.02,273,18.7,4.58,1250.34,5.55
67.67,161,24.9,1.28,206.08,3.78
131.87,175,10.9,4.33,757.75,10.92
98.4,366,13.0,1.28,468.48,7.61
84.55,308,12.3,5.03,1549.24,11.39
26.16,374,11.3,5.62,2101.88,7.97
94.79,464,27.8,3.38,1568.32,1.75
26.41,221,24.9,0.73,161.33,11.16
57.21,9,3.4,9.44,84.96,12.58
30.0,289,3.3,7.74,2236.86,13.6
106.89,444,12.9,8.39,3725.16,8.79
38.88,113,3.0,3.68,415.84,11.43
64.86,477,18.6,7.61,3629.97,11.4
135.39,205,4.4,4.86,996.3,2.76
38.6,405,15.7,2.02,818.1,2.88
81.09,186,0.3,1.25,232.5,1.53
68.7,341,9.6,3.46,1179.86,5.14
12.54,197,20.3,1.38,271.86,7.37
120.99,266,14.6,9.98,2654.68,14.97
19.67,262,29.4,0.5,131.0,6.75
76.4,248,26.2,4.42,1096.16,11.03
88.49,115,10.8,4.53,520.95,10.55
97.98,121,1.5,3.01,364.21,3.46
106.41,141,25.4,5.72,806.52,1.35
45.46,65,27.3,1.51,98.15,8.42
11.4,276,24.6,7.84,2163.84,10.65
111.28,313,3.9,3.33,1042.29,14.97
84.99,239,29.9,5.92,1414.88,5.7
127.06,302,7.8,7.16,2162.32,13.5
124.99,392,21.8,8.89,3484.88,6.04
128.07,10,27.3,8.36,83.6,10.5
77.91,457,7.1,6.09,2783.13,9.17
56.71,369,27.3,3.89,1435.41,1.27
120.82,233,9.4,5.04,1174.32,1.64
73.18,195,29.3,7.69,1499.55,0.8
35.68,395,8.5,8.78,3468.1,5.88
129.7,12,28.6,1.05,12.6,11.31
133.56,394,1.7,3.85,1516.9,3.0
75.28,409,21.3,7.76,3173.84,9.28
20.6,177,16.0,4.32,764.64,4.69
64.3,177,14.4,3.33,589.41,12.06
122.5,217,6.8,4.12,894.04,12.08
136.25,11,21.2,6.03,66.33,11.74
38.49,446,5.8,10.0,4460.0,8.11
19.38,118,16.6,4.93,581.74,4.63
132.83,164,7.7,2.09,342.76,12.24
64.52,39,28.7,1.64,63.96,3.2
85.85,53,1.0,0.43,22.79,4.7
145.53,218,6.1,5.59,1218.62,3.17
19.32,206,7.3,5.45,1122.7,10.28
100.76,487,12.5,2.06,1003.22,10.45
20.37,312,7.1,6.96,2171.52,9.96
62.57,360,14.8,7.41,2667.6,6.53
122.53,385,26.2,2.6,1001.0,1.95
70.69,56,21.4,3.45,193.2,13.71
149.61,118,17.4,9.9,1168.2,7.86
88.27,388,2.8,3.75,1455.0,6.4
54.96,253,20.9,7.61,1925.33,9.04
40.82,286,5.1,4.53,1295.58,3.3
59.07,268,23.6,7.94,2127.92,2.42
62.15,291,7.6,7.69,2237.79,6.38
19.62,333,12.6,6.68,2224.44,3.79
61.74,180,10.6,8.55,1539.0,4.04
74.99,415,25.8,9.39,3896.85,13.44
111.18,358,3.9,5.8,2076.4,8.2
101.94,235,17.0,2.38,559.3,7.51
109.23,343,4.3,3.99,1368.57,10.5
11.17,196,21.2,7.59,1487.64,14.3
40.47,308,27.2,6.51,2005.08,2.13
102.64,80,13.1,1.79,143.2,12.59
77.76,135,14.7,0.52,70.2,8.97
10.74,22,27.8,6.83,150.26,2.62
122.63,477,15.7,2.52,1202.04,4.81
118.19,331,14.7,5.0,1655.0,7.49
86.78,440,17.4,7.47,3286.8,10.52
19.3,225,20.7,5.63,1266.75,4.02
117.31,58,3.3,0.84,48.72,8.26
91.72,93,24.7,1.86,172.98,10.43
119.47,192,13.1,2.2,422.4,7.01
115.24,103,2.3,2.59,266.77,13.01
122.42,396,23.6,5.66,2241.36,13.11
82.52,7,11.4,5.04,35.28,7.33
29.65,128,3.1,2.04,261.12,14.61
103.96,55,19.0,0.68,37.4,1.6
96.87,231,26.4,1.72,397.32,0.55
113.92,362,26.6,9.84,3562.08,6.02
33.78,62,28.7,4.69,290.78,9.22
37.3,240,26.0,8.67,2080.8,9.62
134.66,90,0.2,8.49,764.1,7.41
115.0,232,11.5,5.12,1187.84,2.31
137.15,457,24.6,7.07,3230.99,2.97
116.22,233,11.1,1.94,452.02,12.86
93.6,354,18.1,6.89,2439.06,13.08
101.58,493,18.2,2.73,1345.89,10.27
134.48,333,11.0,8.32,2770.56,10.13
91.03,439,27.1,0.85,373.15,9.17
98.53,375,15.1,7.73,2898.75,3.44
31.91,292,14.0,1.01,294.92,6.71
76.35,345,29.9,8.81,3039.45,10.59
110.3,152,14.9,3.05,463.6,8.29
47.93,428,5.4,6.55,2803.4,0.77
38.32,145,15.4,4.88,707.6,14.33
53.94,130,24.4,3.67,477.1,12.75
43.81,141,23.3,6.46,910.86,4.28
40.09,415,23.7,9.48,3934.2,9.44
69.48,93,21.3,0.42,39.06,13.89
137.1,114,7.7,9.19,1047.66,1.89
80.99,284,25.9,6.09,1729.56,7.79
36.31,444,26.8,8.08,3587.52,7.12
20.78,411,5.9,3.84,1578.24,6.45
107.46,143,4.0,4.72,674.96,12.62
63.59,223,29.3,8.69,1937.87,6.02
125.06,232,26.1,4.15,962.8,1.42
102.33,463,26.8,5.35,2477.05,1.45
121.47,33,26.6,0.21,6.93,1.12
48.07,276,16.3,1.59,438.84,6.43
106.93,170,19.4,6.42,1091.4,10.92
46.97,140,16.4,7.17,1003.8,3.45
141.47,357,1.6,5.83,2081.31,9.87
99.09,201,22.4,1.44,289.44,10.46
55.43,23,15.2,4.46,102.58,4.2
47.73,456,19.5,3.56,1623.36,9.21
36.73,224,15.1,4.96,1111.04,10.43
107.25,368,14.8,8.7,3201.6,7.27
40.62,270,5.2,7.76,2095.2,5.38
93.34,347,8.4,0.85,294.95,9.48
47.05,153,4.8,8.9,1361.7,14.68
102.68,333,6.0,4.72,1571.76,6.69
124.09,85,29.2,7.44,632.4,6.18
118.92,109,4.7,1.41,153.69,7.23
116.52,31,8.2,6.71,208.01,1.61
36.28,229,17.8,2.37,542.73,8.52
22.37,240,18.3,4.39,1053.6,5.27
107.85,378,4.7,0.18,68.04,2.26
61.57,363,23.8,1.52,551.76,7.26
70.53,310,23.6,0.93,288.3,0.55
14.36,389,7.2,2.41,937.49,6.33
46.34,141,8.7,1.01,142.41,2.03
14.71,156,28.1,6.92,1079.52,0.85
133.09,299,24.8,0.3,89.7,12.45
44.08,345,21.0,6.18,2132.1,13.79
88.03,371,2.6,1.42,526.82,3.51
15.46,99,12.6,9.45,935.55,8.32
103.36,47,16.8,9.33,438.51,4.53
55.22,487,5.7,2.26,1100.62,7.66
135.71,327,13.5,6.15,2011.05,6.83
134.34,422,18.1,0.29,122.38,4.4
55.54,480,9.9,9.32,4473.6,10.66
136.13,67,23.5,5.23,350.41,2.33
149.46,62,25.2,0.44,27.28,1.27
125.56,109,9.8,3.43,373.87,11.63
128.28,167,25.2,0.78,130.26,10.16
44.86,37,3.2,3.94,145.78,7.73
90.74,119,25.1,6.7,797.3,7.28
19.42,498,4.7,4.7,2340.6,7.71
23.29,86,2.6,3.84,330.24,6.84
149.84,382,19.3,1.2,458.4,6.2
55.73,392,14.2,2.46,964.32,7.75
114.75,465,27.2,1.01,469.65,8.16
122.93,52,11.0,8.08,420.16,10.53
130.12,91,8.7,1.36,123.76,10.81
149.67,289,15.1,5.96,1722.44,5.98
43.81,494,13.7,3.43,1694.42,6.5
15.65,337,10.4,2.27,764.99,5.92
67.57,298,20.8,6.4,1907.2,8.28
28.21,204,22.8,4.58,934.32,7.07
13.14,368,25.6,4.01,1475.68,13.4
60.46,238,29.2,5.93,1411.34,10.6
119.72,382,8.1,4.92,1879.44,13.53
89.27,155,21.5,3.04,471.2,10.78
53.79,240,11.9,5.6,1344.0,14.58
101.61,136,20.3,6.7,911.2,9.72
42.48,407,14.3,0.28,113.96,14.47
12.01,362,29.8,4.66,1686.92,2.79
117.01,381,21.9,0.59,224.79,1.26
97.32,369,28.6,1.87,690.03,8.9
116.72,64,25.1,5.61,359.04,14.76
15.45,123,27.1,8.66,1065.18,6.56
127.2,254,24.5,8.83,2242.82,3.57
96.73,477,13.8,0.71,338.67,8.06
88.88,114,7.6,4.2,478.8,9.91
97.45,20,11.2,5.83,116.6,5.07
131.02,16,0.7,1.48,23.68,10.86
92.17,145,15.8,7.66,1110.7,14.64
91.33,208,15.2,7.44,1547.52,13.51
148.7,19,15.8,9.03,171.57,4.73
115.94,376,29.2,0.09,33.84,5.24
71.92,392,27.4,2.17,850.64,5.89
109.04,166,4.9,8.27,1372.82,6.22
64.49,38,11.1,6.71,254.98,1.95
42.04,181,12.8,8.94,1618.14,11.55
93.56,349,10.9,0.58,202.42,5.8
139.95,105,24.0,5.97,626.85,13.26
140.08,100,15.8,5.69,569.0,13.94
57.87,90,17.2,0.37,33.3,0.85
83.87,415,25.6,5.14,2133.1,14.83
39.63,300,24.2,6.1,1830.0,10.8
149.39,444,4.1,1.92,852.48,8.05
147.36,332,21.4,2.74,909.68,6.15
100.93,401,13.1,6.41,2570.41,8.02
122.62,79,8.9,4.69,370.51,5.21
110.11,73,1.6,8.58,626.34,9.53
93.04,423,14.7,3.43,1450.89,1.85
17.47,426,10.7,2.67,1137.42,9.51
73.67,176,7.6,9.85,1733.6,4.49
104.47,396,20.9,9.11,3607.56,0.76
104.85,96,23.1,0.3,28.8,8.51
62.24,345,7.4,7.71,2659.95,8.89
141.84,103,1.6,1.11,114.33,6.69
33.43,402,25.5,0.28,112.56,1.55
80.05,463,0.4,2.74,1268.62,13.45
106.72,224,28.1,2.7,604.8,9.37
107.6,6,18.9,8.19,49.14,2.18
100.81,122,9.7,7.11,867.42,7.91
48.54,236,7.5,9.82,2317.52,7.71
31.87,427,0.4,7.12,3040.24,1.38
99.03,116,7.1,4.19,486.04,9.3
93.9,163,4.2,6.99,1139.37,12.22
35.11,226,18.4,9.99,2257.74,11.36
108.72,230,5.1,7.1,1633.0,3.44
73.72,182,15.9,7.62,1386.84,13.0
103.49,249,17.7,9.38,2335.62,5.47
127.23,318,9.0,1.15,365.7,14.22
33.76,453,1.1,7.05,3193.65,1.54
12.68,210,1.2,8.51,1787.1,7.55
119.07,144,0.9,9.54,1373.76,9.16
95.36,392,22.2,2.12,831.04,4.09
107.95,345,9.6,5.04,1738.8,11.69
127.34,96,23.9,6.81,653.76,9.59
122.39,382,13.0,2.48,947.36,0.76
144.53,346,13.6,6.01,2079.46,9.32
85.03,244,15.4,2.58,629.52,7.63
78.39,86,21.4,3.34,287.24,3.34
66.26,415,8.3,4.42,1834.3,14.94
31.52,491,3.7,5.3,2602.3,13.51
90.17,394,16.7,4.5,1773.0,4.74
48.78,184,9.9,4.94,908.96,8.35
138.98,121,13.3,2.99,361.79,5.09
91.65,332,19.4,1.6,531.2,11.74
93.0,92,14.9,0.48,44.16,13.99
59.69,70,18.6,1.97,137.9,5.7
17.28,404,16.4,5.82,2351.28,12.18
14.44,133,22.2,7.86,1045.38,7.73
69.27,279,21.2,1.7,474.3,6.25
21.84,137,16.1,1.09,149.33,14.11
94.96,314,20.4,7.5,2355.0,7.9
133.34,187,26.2,3.06,572.22,7.28
133.61,221,13.0,9.52,2103.92,10.25
102.27,464,12.4,7.15,3317.6,4.29
39.57,438,23.0,3.27,1432.26,5.21
130.82,46,17.5,2.9,133.4,14.01
134.05,278,2.2,5.24,1456.72,10.34
37.53,192,26.8,0.8,153.6,12.49
113.24,8,1.0,1.19,9.52,4.43
50.11,379,22.5,1.77,670.83,8.38
122.37,276,22.8,7.75,2139.0,14.59
149.61,179,28.6,5.14,920.06,5.12
14.2,334,1.7,0.12,40.08,2.83
135.63,39,17.9,6.74,262.86,7.91
97.17,293,12.9,4.24,1242.32,6.12
146.27,178,10.0,5.11,909.58,2.81
75.1,162,2.8,2.15,348.3,13.38
128.63,331,16.9,5.52,1827.12,14.87
18.74,374,14.4,9.79,3661.46,8.74
56.94,104,3.2,0.74,76.96,11.73
19.38,161,18.4,2.85,458.85,12.96
146.55,287,22.2,2.44,700.28,10.66
124.38,123,23.0,2.49,306.27,1.14
129.36,54,27.2,3.79,204.66,2.79
141.32,428,12.3,8.18,3501.04,1.53
21.91,34,28.6,9.13,310.42,0.64
63.98,242,26.0,2.03,491.26,4.94
19.94,455,9.0,5.43,2470.65,6.19
39.51,378,4.9,6.37,2407.86,3.99
42.11,113,13.1,5.22,589.86,1.44
75.68,318,12.1,4.35,1383.3,8.18
47.6,23,17.3,1.93,44.39,4.46
24.14,46,17.5,4.89,224.94,12.04
33.45,312,22.5,4.02,1254.24,0.62
30.62,135,15.3,7.96,1074.6,12.72
146.23,118,3.2,7.64,901.52,14.34
116.3,473,25.8,1.35,638.55,10.88
145.49,189,9.4,0.89,168.21,11.14
71.56,131,29.1,9.08,1189.48,14.04
48.97,422,3.6,5.36,2261.92,3.53
121.76,212,28.8,8.58,1818.96,14.92
55.68,418,2.8,0.59,246.62,11.72
51.91,113,7.0,5.27,595.51,11.04
42.55,44,1.5,5.4,237.6,5.74
28.16,128,21.2,8.61,1102.08,8.41
45.9,364,25.5,0.99,360.36,9.98
59.74,158,13.1,2.41,380.78,9.49
104.36,273,27.9,4.07,1111.11,10.72
18.76,315,17.7,8.66,2727.9,1.69
39.47,394,18.9,9.39,3699.66,5.66
123.26,355,25.4,9.93,3525.15,6.79
30.57,340,9.0,9.59,3260.6,4.28
57.97,402,10.7,0.07,28.14,3.0
131.05,45,27.2,0.49,22.05,2.51
31.69,108,27.0,1.48,159.84,5.81
21.58,219,29.3,3.5,766.5,7.65
77.84,443,27.1,8.3,3676.9,1.41
52.34,318,3.9,8.93,2839.74,14.22
88.88,315,24.7,1.88,592.2,11.6
122.53,177,12.4,6.2,1097.4,11.1
29.2,228,29.7,9.17,2090.76,3.01
91.3,191,14.2,4.64,886.24,9.26
80.77,471,16.7,1.04,489.84,8.18
30.17,160,15.9,4.58,732.8,14.75
97.36,394,9.7,3.76,1481.44,11.34
48.31,267,2.3,5.78,1543.26,8.85
78.3,358,26.9,4.39,1571.62,12.84
21.52,326,24.1,0.18,58.68,2.75
74.34,379,4.3,9.94,3767.26,0.72
52.9,489,23.3,5.44,2660.16,10.51
125.13,190,18.8,4.74,900.6,1.93
17.98,175,12.3,9.55,1671.25,2.17
68.61,290,7.7,1.57,455.3,11.3
74.18,484,25.8,1.9,919.6,4.42
111.5,357,21.0,8.08,2884.56,9.62
90.4,145,16.5,2.62,379.9,13.8
103.41,232,18.3,7.99,1853.68,5.09
118.79,360,2.8,2.72,979.2,3.65
130.71,438,14.3,0.34,148.92,2.05
53.94,204,5.9,5.17,1054.68,2.39
85.32,213,6.3,1.97,419.61,1.4
127.62,40,19.9,7.58,303.2,1.77
148.52,275,27.3,6.42,1765.5,6.76
134.53,323,12.2,9.24,2984.52,5.15
62.01,82,6.3,7.83,642.06,10.75
37.32,181,19.5,1.82,329.42,13.12
78.51,499,26.1,8.0,3992.0,11.88
113.83,320,22.5,6.42,2054.4,8.19
78.96,83,26.1,6.69,555.27,1.99
77.65,303,16.1,8.32,2520.96,10.79
127.35,262,22.6,5.74,1503.88,5.76
60.6,272,4.3,4.67,1270.24,1.74
130.37,200,10.5,6.37,1274.0,12.72
66.95,240,11.7,2.99,717.6,5.4
55.95,402,15.4,1.83,735.66,3.66
73.56,180,27.9,6.17,1110.6,13.14
116.74,432,26.2,2.35,1015.2,13.58
27.64,171,4.1,0.81,138.51,5.42
37.5,295,5.3,0.02,5.9,5.64
143.2,177,10.8,6.09,1077.93,8.9
34.57,369,8.8,3.63,1339.47,11.13
89.48,396,18.5,7.53,2981.88,1.42
91.1,237,27.1,3.76,891.12,9.1
78.55,138,28.9,4.87,672.06,14.32
100.26,327,19.6,4.08,1334.16,4.3
42.18,366,25.2,6.51,2382.66,13.68
87.37,311,15.8,3.57,1110.27,14.28
62.1,129,6.3,9.64,1243.56,4.4
102.63,49,15.8,9.36,458.64,11.44
29.77,164,16.7,8.48,1390.72,3.96
89.92,277,22.3,9.2,2548.4,11.2
35.94,293,6.7,4.5,1318.5,12.06
49.01,116,11.1,5.37,622.92,4.08
40.62,24,11.0,7.42,178.08,10.88
35.6,311,28.8,6.96,2164.56,12.28
125.6,25,13.4,8.91,222.75,5.7
50.0,391,22.7,7.17,2803.47,2.93
139.8,127,22.5,9.98,1267.46,1.83
145.79,234,8.0,3.49,816.66,8.84
89.98,209,17.2,8.33,1740.97,14.68
30.02,93,26.8,6.98,649.14,12.43
62.44,94,14.3,6.92,650.48,6.82
121.68,327,28.4,3.27,1069.29,8.28
61.43,225,6.5,7.86,1768.5,4.55
22.18,455,2.3,9.0,4095.0,2.86
87.95,378,26.8,2.19,827.82,7.49
128.32,280,25.4,6.26,1752.8,7.22
121.43,11,29.8,3.93,43.23,8.07
34.52,329,20.4,9.9,3257.1,14.32
104.19,12,28.1,4.79,57.48,9.26
40.87,35,24.8,2.29,80.15,9.28
40.55,447,25.3,3.82,1707.54,2.36
132.37,452,17.1,6.54,2956.08,14.95
44.95,228,11.5,0.77,175.56,11.71
46.85,220,28.0,6.04,1328.8,13.22
10.09,441,13.0,9.31,4105.71,6.51
131.89,141,16.2,8.51,1199.91,7.78
120.96,23,13.4,0.69,15.87,8.07
97.83,83,17.0,9.93,824.19,3.31
115.04,490,14.2,6.99,3425.1,10.5
31.29,229,1.5,1.63,373.27,13.59
74.17,423,26.5,0.13,54.99,2.87
59.17,344,13.4,1.72,591.68,1.75
23.13,80,17.7,8.38,670.4,11.2
78.06,353,4.3,0.23,81.19,4.46
138.9,396,0.2,2.34,926.64,9.55
15.61,290,7.4,7.58,2198.2,10.59
50.8,455,21.2,5.87,2670.85,5.17
39.06,331,3.1,7.83,2591.73,12.32
43.34,159,27.3,7.46,1186.14,8.47
137.18,477,6.5,0.52,248.04,13.1
75.53,128,6.2,8.93,1143.04,11.57
75.28,190,5.5,2.28,433.2,13.09
116.48,397,0.5,5.54,2199.38,0.79
31.63,31,23.2,6.45,199.95,4.03
78.22,386,26.3,1.69,652.34,1.81
70.2,359,18.5,9.76,3503.84,6.91
93.57,15,5.7,4.89,73.35,13.4
149.94,313,8.6,0.59,184.67,7.28
117.72,75,14.3,9.37,702.75,12.82
65.7,34,28.6,5.87,199.58,5.24
125.86,359,7.5,6.99,2509.41,5.42
33.9,196,22.0,5.26,1030.96,13.49
14.26,331,13.2,8.35,2763.85,6.67
38.62,29,9.0,0.34,9.86,11.95
57.66,194,13.7,2.69,521.86,3.93
81.48,16,2.2,4.7,75.2,14.26
96.12,423,24.0,0.78,329.94,8.83
137.48,77,7.4,7.06,543.62,11.51
81.38,293,21.8,3.94,1154.42,1.8
80.18,81,2.1,2.73,221.13,7.64
17.03,405,28.7,0.04,16.2,13.57
14.89,428,5.9,7.2,3081.6,13.22
87.16,124,26.5,8.34,1034.16,1.18
71.35,19,24.3,3.96,75.24,4.9
127.49,455,29.0,5.65,2570.75,6.93
32.5,102,14.4,2.28,232.56,3.0
13.5,392,21.8,6.23,2442.16,11.08
72.87,77,11.2,0.13,10.01,3.18
43.25,229,5.6,4.89,1119.81,5.53
16.95,450,13.3,6.45,2902.5,10.12
111.44,297,5.1,9.18,2726.46,7.49
25.62,203,29.5,3.82,775.46,11.21
95.16,472,3.0,7.65,3610.8,14.44
49.35,454,17.7,5.98,2714.92,2.19
34.29,61,18.8,9.27,565.47,10.79
63.17,26,16.2,3.99,103.74,3.84
122.2,71,19.9,3.2,227.2,6.51
64.89,103,3.6,8.87,913.61,0.98
115.11,467,16.7,0.5,233.5,2.47
27.57,326,8.7,1.37,446.62,5.14
118.19,363,28.2,0.83,301.29,5.46
43.17,157,22.9,8.43,1323.51,13.54
104.84,363,29.2,0.12,43.56,11.26
89.21,359,1.2,8.62,3094.58,14.6
140.08,194,8.6,4.52,876.88,9.19
64.23,275,5.9,0.05,13.75,4.0
19.26,324,0.4,4.02,1302.48,5.25
12.68,186,7.3,1.88,349.68,5.14
125.76,326,20.4,6.25,2037.5,5.23
83.46,113,7.0,6.8,768.4,10.26
118.53,313,15.3,4.88,1527.44,8.2
42.82,165,26.6,0.41,67.65,6.09
58.31,61,20.8,6.56,400.16,2.66
14.21,92,11.9,8.42,774.64,0.82
144.61,286,11.2,7.21,2062.06,3.67
103.5,455,13.7,8.3,3776.5,2.06
140.65,457,5.4,2.01,918.57,11.89
47.17,153,19.1,8.89,1360.17,2.13
95.6,225,11.0,3.23,726.75,11.0
104.99,127,25.6,0.14,17.78,6.09
54.46,193,22.7,8.44,1628.92,1.56
128.74,115,18.4,9.42,1083.3,12.28
142.6,262,11.0,6.56,1718.72,8.9
133.88,18,6.4,2.32,41.76,3.92
113.47,10,23.3,2.52,25.2,13.47
48.85,92,14.6,4.67,429.64,1.16
49.43,139,6.8,8.98,1248.22,3.43
144.87,481,5.9,1.5,721.5,11.4
11.44,449,5.0,8.26,3708.74,10.79
110.25,333,23.3,2.92,972.36,4.69
108.87,357,6.9,8.09,2888.13,1.4
97.18,340,15.8,9.2,3128.0,12.94
148.62,449,13.6,4.28,1921.72,5.05
53.66,52,17.4,3.66,190.32,3.34
57.6,195,26.3,8.02,1563.9,7.98
21.05,466,26.0,5.3,2469.8,13.7
71.99,489,13.6,6.85,3349.65,1.13
